dataset,model,model_key,method,trial,trial_key,graph_file,gcc,alcc,k4_count,k4_density,C3_global,C3_avg_local
facebook,Chung–Lu,CL,LOCLBDG,44,44,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_44.txt,0.2183213858684343,0.3198254788458968,,3.502313858207248e-06,0.1538148287671928,
facebook,Chung–Lu,CL,LOCLBDG,45,45,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_45.txt,0.2304110331073742,0.2867452796302137,,2.5600439651324524e-06,0.1491918200574034,
facebook,Chung–Lu,CL,LOCLBDG,46,46,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_46.txt,0.2485677099239184,0.2694115971370327,,5.492995877078572e-06,0.2776146483910652,
facebook,Chung–Lu,CL,LOCLBDG,47,47,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_47.txt,0.3665145348278851,0.3154643964033067,,2.200475079410288e-05,0.3892081880870309,
facebook,Chung–Lu,CL,LOCLBDG,48,48,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_48.txt,0.2185638387022248,0.3209079116449045,,4.118945698944245e-06,0.1946786566966021,
facebook,Chung–Lu,CL,LOCLBDG,49,49,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_49.txt,0.2413572936651539,0.3366475914012071,,6.1385424958708586e-06,0.1778651432786367,
facebook,Chung–Lu,CL,LOCLBDG,50,50,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_50.txt,0.2089010218232386,0.3405575384546514,,2.6398114395510138e-06,0.1523727259794514,
facebook,Chung–Lu,CL,LOCLBDG,51,51,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_51.txt,0.2869733245774966,0.3335249381301344,,1.1986537571570215e-05,0.2589793487055548,
facebook,Chung–Lu,CL,LOCLBDG,52,52,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_52.txt,0.1453916557968055,0.2121017919412744,,3.844746017956948e-07,0.0918759646843837,
facebook,Chung–Lu,CL,LOCLBDG,53,53,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_53.txt,0.2351126324149847,0.362199010830094,,4.849885231864774e-06,0.2034818083327221,
facebook,Chung–Lu,CL,LOCLBDG,54,54,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_54.txt,0.2039025012776977,0.2726459124128339,,1.717778070058805e-06,0.165868071392495,
facebook,Chung–Lu,CL,LOCLBDG,55,55,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_55.txt,0.2190383747324811,0.3168806957085975,,3.308644117131929e-06,0.2123161080352647,
facebook,Chung–Lu,CL,LOCLBDG,56,56,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_56.txt,0.263262194428359,0.3621202124606466,,9.25657234826676e-06,0.2985204257606073,
facebook,Chung–Lu,CL,LOCLBDG,57,57,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_57.txt,0.218132798135108,0.3066342018108155,,2.513833592260736e-06,0.142846851045728,
facebook,Chung–Lu,CL,LOCLBDG,58,58,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_58.txt,0.2064850470613555,0.2669924508677614,,1.688553198647124e-06,0.1237376105072624,
facebook,Chung–Lu,CL,LOCLBDG,59,59,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_59.txt,0.1791322055441208,0.2770194548799108,,1.265621788215504e-06,0.1342316957086881,
facebook,Chung–Lu,CL,LOCLBDG,60,60,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_60.txt,0.1811850582193243,0.2613982800871535,,1.164087969782728e-06,0.1518232951426847,
facebook,Chung–Lu,CL,LOCLBDG,61,61,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_61.txt,0.3184323076407877,0.4135255327327568,,2.038932652859512e-05,0.3007095450795242,
facebook,Chung–Lu,CL,LOCLBDG,62,62,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_62.txt,0.1904250179791394,0.2807087943727201,,1.6908056289208068e-06,0.1618910610601362,
facebook,Chung–Lu,CL,LOCLBDG,63,63,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_63.txt,0.3073902196626022,0.2403881466786468,,7.737758534831998e-06,0.2911736799941969,
facebook,Chung–Lu,CL,LOCLBDG,64,64,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_64.txt,0.2287300519989624,0.3062939421106855,,3.837870495336729e-06,0.2186476371964,
facebook,Chung–Lu,CL,LOCLBDG,65,65,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_65.txt,0.1941698400889282,0.3009582485841444,,2.639786857548645e-06,0.1607807898348831,
facebook,Chung–Lu,CL,LOCLBDG,66,66,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_66.txt,0.2044396529178266,0.3061366777468215,,2.3500522451797184e-06,0.1516400710773666,
facebook,Chung–Lu,CL,LOCLBDG,67,67,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_67.txt,0.2548167128958389,0.3673885399319912,,1.177432230443918e-05,0.1986568382761699,
facebook,Chung–Lu,CL,LOCLBDG,68,68,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_68.txt,0.1340559026412088,0.2437764275980044,,4.1555883995764134e-07,0.0784146998612096,
facebook,Chung–Lu,CL,LOCLBDG,69,69,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_69.txt,0.2384277118946186,0.3259715755142198,,7.894829814278956e-06,0.1689543182774797,
facebook,Chung–Lu,CL,LOCLBDG,70,70,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_70.txt,0.2831672189751829,0.3044860107607028,,8.27566936887592e-06,0.2840048632497346,
facebook,Chung–Lu,CL,LOCLBDG,71,71,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_71.txt,0.3081689679618726,0.3139868337689241,,1.0410938998751393e-05,0.3313538562885132,
facebook,Chung–Lu,CL,LOCLBDG,72,72,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_72.txt,0.193613067550536,0.2968957687994551,,2.0583880373986643e-06,0.1522061217905549,
facebook,Chung–Lu,CL,LOCLBDG,73,73,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_73.txt,0.1238144831516185,0.1910727780604403,,2.441189427338301e-07,0.0748116022793851,
facebook,Chung–Lu,CL,LOCLBDG,74,74,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_74.txt,0.2852370226995093,0.2995206269884199,,9.396873921265162e-06,0.3080935475430671,
facebook,Chung–Lu,CL,LOCLBDG,75,75,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_75.txt,0.2047288191027741,0.2925228135881556,,2.7954812425189043e-06,0.1477018515590251,
facebook,Chung–Lu,CL,LOCLBDG,76,76,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_76.txt,0.1947014408544397,0.2672614633416105,,1.5422081589482584e-06,0.1541468015919274,
facebook,Chung–Lu,CL,LOCLBDG,77,77,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_77.txt,0.5637424602600996,0.2967928267088574,,0.0001024545794512,0.6256568432891767,
facebook,Chung–Lu,CL,LOCLBDG,78,78,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_78.txt,0.33342330132837,0.2902543128544116,,1.218111849724959e-05,0.3566634889289922,
facebook,Chung–Lu,CL,LOCLBDG,79,79,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_79.txt,0.2878619823339646,0.3368000818732218,,8.830793184173199e-06,0.2037145374184851,
facebook,Chung–Lu,CL,LOCLBDG,80,80,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_80.txt,0.1600271826745501,0.2560337201164869,,9.310523727322378e-07,0.0813309781000944,
facebook,Chung–Lu,CL,LOCLBDG,81,81,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_81.txt,0.2085657897815841,0.2798022280021304,,1.8500171495546369e-06,0.1070377665336913,
facebook,Chung–Lu,CL,LOCLBDG,82,82,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_82.txt,0.2605071514327025,0.2538605548613764,,3.277024976155951e-06,0.2067889607400114,
facebook,Chung–Lu,CL,LOCLBDG,83,83,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_83.txt,0.3772676914901131,0.4093531477395412,,4.03482570128917e-05,0.3986291529009292,
facebook,Chung–Lu,CL,LOCLBDG,84,84,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_84.txt,0.2658218982213193,0.2933807139372322,,7.234424874206072e-06,0.2318741558154281,
facebook,Chung–Lu,CL,LOCLBDG,85,85,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_85.txt,0.4380312076948735,0.4328112490452236,,5.540147670557487e-05,0.3869825788690844,
facebook,Chung–Lu,CL,LOCLBDG,86,86,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_86.txt,0.2580708262794382,0.3918190829990797,,7.848389161724523e-06,0.213379604352475,
facebook,Chung–Lu,CL,LOCLBDG,87,87,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_87.txt,0.251682513753817,0.3204752507678293,,4.378337936834303e-06,0.1827336131275322,
facebook,Chung–Lu,CL,LOCLBDG,88,88,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_88.txt,0.1428751144039694,0.2070027666098175,,4.226188005975414e-07,0.0812693227903386,
facebook,Chung–Lu,CL,LOCLBDG,89,89,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_89.txt,0.1867970431275832,0.2063283165664272,,1.2430920840685617e-06,0.1977062044184897,
facebook,Chung–Lu,CL,LOCLBDG,90,90,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_90.txt,0.1764799150014303,0.2732762346750442,,9.90910266196073e-07,0.1158836432652216,
facebook,Chung–Lu,CL,LOCLBDG,91,91,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_91.txt,0.2548822983387157,0.3059958149016772,,4.787638364615311e-06,0.2307115125877276,
facebook,Chung–Lu,CL,LOCLBDG,92,92,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_92.txt,0.2108068365141307,0.2629844844583964,,2.882837735025925e-06,0.17341581566525,
facebook,Chung–Lu,CL,LOCLBDG,93,93,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_93.txt,0.2689552389077594,0.2779769731067933,,3.693461721392202e-06,0.1955718701255051,
facebook,Chung–Lu,CL,LOCLBDG,94,94,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_94.txt,0.4133095385364171,0.3199590385542109,,3.2481629941175486e-05,0.5349389444169385,
facebook,Chung–Lu,CL,LOCLBDG,95,95,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_95.txt,0.2372970079889229,0.3290045625776416,,5.060255305722278e-06,0.1821009747581705,
facebook,Chung–Lu,CL,LOCLBDG,96,96,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_96.txt,0.2335647962085657,0.3295219800844787,,3.852820432987283e-06,0.1528721945581055,
facebook,Chung–Lu,CL,LOCLBDG,97,97,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_97.txt,0.2548950575963568,0.2758247163200814,,6.220483784289243e-06,0.2903420663117357,
facebook,Chung–Lu,CL,LOCLBDG,98,98,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_98.txt,0.1852353964116735,0.2879958317509258,,1.829239805392244e-06,0.1254382078463618,
facebook,Chung–Lu,CL,LOCLBDG,99,99,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/facebook_99.txt,0.176125575866752,0.3467080796811996,,1.372787129583663e-06,0.1052894450151805,
facebook,Chung–Lu,CL,PARABDG,0,0,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_0.txt,0.3855185886965913,0.6589078204447909,,2.3316081726138188e-05,0.4062156928289345,
facebook,Chung–Lu,CL,PARABDG,1,1,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_1.txt,0.3631000996981678,0.6352902000107901,,1.1971611536441337e-05,0.4095397048025282,
facebook,Chung–Lu,CL,PARABDG,2,2,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_2.txt,0.3172482648848249,0.6290673773654955,,1.1544017923412408e-05,0.3339649623591867,
facebook,Chung–Lu,CL,PARABDG,3,3,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_3.txt,0.3282115560337154,0.6022573004574239,,9.744868367335803e-06,0.3577653463196104,
facebook,Chung–Lu,CL,PARABDG,4,4,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_4.txt,0.2945212334237435,0.6072392120520212,,6.585920100658208e-06,0.2869159092269929,
facebook,Chung–Lu,CL,PARABDG,5,5,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_5.txt,0.3033428760273229,0.6234168268558539,,8.15472336109558e-06,0.3157526458322577,
facebook,Chung–Lu,CL,PARABDG,6,6,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_6.txt,0.3538636740530544,0.6140301839667157,,1.1526495585372788e-05,0.3892646167317645,
facebook,Chung–Lu,CL,PARABDG,7,7,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_7.txt,0.3234913151564398,0.6249062435845617,,1.001741726978799e-05,0.3156669087635028,
facebook,Chung–Lu,CL,PARABDG,8,8,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_8.txt,0.3454359411256468,0.6273573885484569,,1.298845066503948e-05,0.3637396806025841,
facebook,Chung–Lu,CL,PARABDG,9,9,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_9.txt,0.3034553306228259,0.6168220158966351,,6.545885952339996e-06,0.2944754401563849,
facebook,Chung–Lu,CL,PARABDG,10,10,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_10.txt,0.2754495656343853,0.6121671115482789,,5.890562650235045e-06,0.2662282667359908,
facebook,Chung–Lu,CL,PARABDG,11,11,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_11.txt,0.3766052408039186,0.6214340791151213,,1.6999243412804166e-05,0.4113113634150583,
facebook,Chung–Lu,CL,PARABDG,12,12,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_12.txt,0.3487928309878294,0.6421065318427394,,1.666195865092599e-05,0.36667818598532,
facebook,Chung–Lu,CL,PARABDG,13,13,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_13.txt,0.3809013095913164,0.6142739142030884,,1.629320901200373e-05,0.4452551305560982,
facebook,Chung–Lu,CL,PARABDG,14,14,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_14.txt,0.3167154780410873,0.6122171993801138,,1.1249094338550349e-05,0.3072079360395894,
facebook,Chung–Lu,CL,PARABDG,15,15,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_15.txt,0.3393897311366094,0.6267918770155214,,1.4412013821708869e-05,0.3375160210901896,
facebook,Chung–Lu,CL,PARABDG,16,16,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_16.txt,0.3612233494745563,0.6349947885267592,,1.684412025037493e-05,0.3829542763483334,
facebook,Chung–Lu,CL,PARABDG,17,17,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_17.txt,0.2962642669011373,0.6251536506239401,,7.607355783827486e-06,0.3041050072886226,
facebook,Chung–Lu,CL,PARABDG,18,18,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_18.txt,0.3603100414282788,0.6440811857139093,,1.6909003600607802e-05,0.359724950005944,
facebook,Chung–Lu,CL,PARABDG,19,19,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_19.txt,0.3804979186501727,0.6358445208054269,,1.3654458676881068e-05,0.4361546100972349,
facebook,Chung–Lu,CL,PARABDG,20,20,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_20.txt,0.3344731009808644,0.6260577078222138,,1.247247201254832e-05,0.3363246608034031,
facebook,Chung–Lu,CL,PARABDG,21,21,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_21.txt,0.2398552637232456,0.5830517745831457,,2.6405142071837968e-06,0.2214755962475194,
facebook,Chung–Lu,CL,PARABDG,22,22,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_22.txt,0.3170563770853046,0.6205762593583902,,1.108942086658074e-05,0.2973117278455895,
facebook,Chung–Lu,CL,PARABDG,23,23,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_23.txt,0.2970948123394749,0.6344958954088677,,6.390824599575462e-06,0.2764257871309824,
facebook,Chung–Lu,CL,PARABDG,24,24,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_24.txt,0.3057555858338541,0.617565236602258,,8.581999201470616e-06,0.3147109018138928,
facebook,Chung–Lu,CL,PARABDG,25,25,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_25.txt,0.3472437635267351,0.6248731282381362,,1.508890842902234e-05,0.3826742282982428,
facebook,Chung–Lu,CL,PARABDG,26,26,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_26.txt,0.2791178034833712,0.6118273987952068,,7.628432390902918e-06,0.2668342426122294,
facebook,Chung–Lu,CL,PARABDG,27,27,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_27.txt,0.3397292196497091,0.6322485034692625,,1.4111012861229054e-05,0.3380492970827858,
facebook,Chung–Lu,CL,PARABDG,28,28,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_28.txt,0.4162612080970592,0.6237240017787086,,2.1109138510212357e-05,0.4980212758531837,
facebook,Chung–Lu,CL,PARABDG,29,29,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_29.txt,0.3367666737719672,0.6187280110799838,,1.1026126201132915e-05,0.3750426422245824,
facebook,Chung–Lu,CL,PARABDG,30,30,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_30.txt,0.3285488604907414,0.6425664151614857,,1.1639421176505786e-05,0.3429023490182393,
facebook,Chung–Lu,CL,PARABDG,31,31,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_31.txt,0.3261508379153393,0.6199572064071467,,1.1513538875619494e-05,0.3323243994147049,
facebook,Chung–Lu,CL,PARABDG,32,32,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_32.txt,0.3425838504168399,0.6347527251189634,,1.1218922997599803e-05,0.3723882519482785,
facebook,Chung–Lu,CL,PARABDG,33,33,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_33.txt,0.3484374615684582,0.627606864032047,,1.4259411878601234e-05,0.3907719784439171,
facebook,Chung–Lu,CL,PARABDG,34,34,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_34.txt,0.3454075040681142,0.6321162900875933,,1.153822730470943e-05,0.3641941303114999,
facebook,Chung–Lu,CL,PARABDG,35,35,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_35.txt,0.2919822685702389,0.6090750517283141,,6.307685802843035e-06,0.2640288778928005,
facebook,Chung–Lu,CL,PARABDG,36,36,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_36.txt,0.3982614885044034,0.6203765479749485,,2.2511146407595505e-05,0.4345421373511842,
facebook,Chung–Lu,CL,PARABDG,37,37,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_37.txt,0.270135433147943,0.611001164326231,,4.825355373144466e-06,0.2664763238106237,
facebook,Chung–Lu,CL,PARABDG,38,38,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_38.txt,0.2406853416380739,0.5738615967506248,,3.298651403795481e-06,0.2036559331239348,
facebook,Chung–Lu,CL,PARABDG,39,39,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_39.txt,0.3465444052557586,0.6225874522039735,,1.1441065822084892e-05,0.4025458078794494,
facebook,Chung–Lu,CL,PARABDG,40,40,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_40.txt,0.3908970987379937,0.6347637744187604,,1.4728463743899064e-05,0.4581432771908983,
facebook,Chung–Lu,CL,PARABDG,41,41,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_41.txt,0.3086620031588167,0.6040936918410946,,8.312255165688213e-06,0.3174961372716233,
facebook,Chung–Lu,CL,PARABDG,42,42,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_42.txt,0.4016271612678517,0.6367284876201692,,1.9768404446562695e-05,0.4336054643906624,
facebook,Chung–Lu,CL,PARABDG,43,43,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_43.txt,0.3648153402148039,0.6272392210692236,,1.4072823322314498e-05,0.3934121021629649,
facebook,Chung–Lu,CL,PARABDG,44,44,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_44.txt,0.3566585978199436,0.6067646530596886,,1.34217765074728e-05,0.3819451134046688,
facebook,Chung–Lu,CL,PARABDG,45,45,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_45.txt,0.2945132289614248,0.6068051398105142,,6.533843540774678e-06,0.2953662249505511,
facebook,Chung–Lu,CL,PARABDG,46,46,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_46.txt,0.3174478016427072,0.6225662173131717,,1.1067145156597148e-05,0.3289006810118858,
facebook,Chung–Lu,CL,PARABDG,47,47,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_47.txt,0.3811610589570651,0.636570566191534,,1.857477289166629e-05,0.4013801070414201,
facebook,Chung–Lu,CL,PARABDG,48,48,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_48.txt,0.2558648396366542,0.5808432828590849,,4.922333022744688e-06,0.2319170635273172,
facebook,Chung–Lu,CL,PARABDG,49,49,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_49.txt,0.3286174856646355,0.622495352753734,,9.279654401902528e-06,0.3720274442108841,
facebook,Chung–Lu,CL,PARABDG,50,50,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_50.txt,0.3357175132716481,0.6328446247246878,,1.4138702457820518e-05,0.3331493845578506,
facebook,Chung–Lu,CL,PARABDG,51,51,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_51.txt,0.3547192762546338,0.6325834541119577,,1.5063471121024696e-05,0.3824863894810933,
facebook,Chung–Lu,CL,PARABDG,52,52,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_52.txt,0.3413064967738707,0.6119231442347044,,1.251460171460692e-05,0.3397696154490296,
facebook,Chung–Lu,CL,PARABDG,53,53,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_53.txt,0.3182424830396632,0.6039839584182682,,1.0295650807570646e-05,0.3361989382337519,
facebook,Chung–Lu,CL,PARABDG,54,54,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_54.txt,0.3464592322667363,0.6386190228172131,,1.5210549954365568e-05,0.3543866263193133,
facebook,Chung–Lu,CL,PARABDG,55,55,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_55.txt,0.3821495161131751,0.5958623700973116,,1.3677860247443776e-05,0.4899432868703656,
facebook,Chung–Lu,CL,PARABDG,56,56,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_56.txt,0.3501139531316227,0.6198764817606145,,1.2407066485172646e-05,0.3934676818417164,
facebook,Chung–Lu,CL,PARABDG,57,57,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_57.txt,0.3882856333580421,0.6214517551225013,,1.4243351542400852e-05,0.4638801015051916,
facebook,Chung–Lu,CL,PARABDG,58,58,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_58.txt,0.3130310746728312,0.6004615065810407,,8.72871355345076e-06,0.3226690023887926,
facebook,Chung–Lu,CL,PARABDG,59,59,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_59.txt,0.3284171631812615,0.621992265493034,,1.4644064580364054e-05,0.3373417498911271,
facebook,Chung–Lu,CL,PARABDG,60,60,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_60.txt,0.3956979049115668,0.6216176869091015,,2.2923013713266468e-05,0.4277496996519875,
facebook,Chung–Lu,CL,PARABDG,61,61,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iid/t1/facebook_61.txt,0.3327773315340859,0.6251075622832113,,1.4168323377337764e-05,0.3306967086803499,
